@context,@type,entry_id,term,iast,category,frequency_target,nakshatra_alignment,nakshatra_planet,nakshatra_goddess,guna,healing_focus,suggested_raga,mantra_seed,meaning,resonance_quality,timestamp
https://schema.org,CreativeWork,SAN-0604,Pranasara,pranasara,Shringara,126.2,['Magha'],Ketu,Pitrs,Sattva,Parivartana (transformation),Hamsadhwani,Oṁ pranasaraya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991590
https://schema.org,CreativeWork,SAN-0605,Anandamaya,anandamaya,Hasya,128.3,['Purva Phalguni'],Venus,Bhaga,Rajas,Śilpa (art),Malkauns,Oṁ anandamayaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991603
https://schema.org,CreativeWork,SAN-0606,Chitpada,chitpada,Karuna,130.1,['Uttara Phalguni'],Sun,Aryaman,Tamas,Vaivāhika (marriage),Todi,Oṁ chitpadaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.991615
https://schema.org,CreativeWork,SAN-0607,Atmalaya,atmalaya,Raudra,132.5,['Hasta'],Moon,Savitr,Sattva,Saṃkṣobha (transformation),Bhoop,Oṁ atmalayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.991628
https://schema.org,CreativeWork,SAN-0608,Brahmasthiti,brahmasthiti,Vira,133.7,['Chitra'],Mars,Vishwakarma,Rajas,Pauṣṭi (nourishment),Hamsadhwani,Oṁ brahmasthitiye namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991643
https://schema.org,CreativeWork,SAN-0609,Vedamaya,vedamaya,Bhayanaka,136.0,['Swati'],Rahu,Vayu,Tamas,Paitṛka (ancestral),Rageshri,Oṁ vedamayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991656
https://schema.org,CreativeWork,SAN-0610,Adimaya,adimaya,Bibhatsa,137.6,['Vishakha'],Jupiter,Indra-Agni,Sattva,Ārogya (healing),Khamaj,Oṁ adimayaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991668
https://schema.org,CreativeWork,SAN-0611,Atmananda,atmananda,Adbhuta,139.5,['Anuradha'],Saturn,Mitra,Rajas,Saṃkṣobha (transformation),Khamaj,Oṁ atmanandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991681
https://schema.org,CreativeWork,SAN-0612,Pranakara,pranakara,Shanta,142.0,['Jyeshtha'],Mercury,Indra,Tamas,Śravaṇa (learning),Bageshree,Oṁ pranakaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991693
https://schema.org,CreativeWork,SAN-0613,Mahananda,mahananda,Shringara,143.9,['Mula'],Ketu,Nirriti,Sattva,Parivartana (transformation),Puriya Dhanashree,Oṁ mahanandaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.991707
https://schema.org,CreativeWork,SAN-0614,Brahmakara,brahmakara,Hasya,146.3,['Purva Ashadha'],Venus,Apas,Rajas,Vijaya (victory),Marwa,Oṁ brahmakaraya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.991719
https://schema.org,CreativeWork,SAN-0615,Adikara,adikara,Karuna,147.8,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Śodhana (purification),Marwa,Oṁ adikaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.991733
https://schema.org,CreativeWork,SAN-0616,Mahalaya,mahalaya,Raudra,149.9,['Shravana'],Moon,Vishnu,Sattva,Pauṣṭi (nourishment),Bhimpalasi,Oṁ mahalayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.991746
https://schema.org,CreativeWork,SAN-0617,Vedasara,vedasara,Vira,151.7,['Dhanishtha'],Mars,Vasus,Rajas,Śilpa (art),Khamaj,Oṁ vedasaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.991758
https://schema.org,CreativeWork,SAN-0618,Atmatva,atmatva,Bhayanaka,153.9,['Shatabhisha'],Rahu,Varuna,Tamas,Parivartana (transformation),Todi,Oṁ atmatvaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991772
https://schema.org,CreativeWork,SAN-0619,Mahagata,mahagata,Bibhatsa,155.7,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Śodhana (purification),Bhoop,Oṁ mahagataya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.991784
https://schema.org,CreativeWork,SAN-0620,Parasthiti,parasthiti,Adbhuta,157.8,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Śakti (power),Bhoop,Oṁ parasthitiye namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991796
https://schema.org,CreativeWork,SAN-0621,Adirupa,adirupa,Shanta,159.7,['Revati'],Mercury,Pushan,Tamas,Śilpa (art),Brindavani Sarang,Oṁ adirupaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991810
https://schema.org,CreativeWork,SAN-0622,Svasthiti,svasthiti,Shringara,108.3,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Maitrī (friendship),Bageshree,Oṁ svasthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991825
https://schema.org,CreativeWork,SAN-0623,Brahmananda,brahmananda,Hasya,110.4,['Bharani'],Venus,Yama,Rajas,Śodhana (purification),Bageshree,Oṁ brahmanandaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991837
https://schema.org,CreativeWork,SAN-0624,Atmapada,atmapada,Karuna,111.8,['Krittika'],Sun,Agni,Tamas,Śakti (power),Ahir Bhairav,Oṁ atmapadaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.991849
https://schema.org,CreativeWork,SAN-0625,Adisara,adisara,Raudra,114.0,['Rohini'],Moon,Prajapati,Sattva,Vaivāhika (marriage),Kafi,Oṁ adisaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991864
https://schema.org,CreativeWork,SAN-0626,Svatva,svatva,Vira,115.6,['Mrigashira'],Mars,Soma,Rajas,Saṃkṣobha (transformation),Bageshree,Oṁ svatvaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991876
https://schema.org,CreativeWork,SAN-0627,Parapada,parapada,Bhayanaka,117.8,['Ardra'],Rahu,Rudra,Tamas,Kauśala (creativity),Brindavani Sarang,Oṁ parapadaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.991888
https://schema.org,CreativeWork,SAN-0628,Pranapada,pranapada,Bibhatsa,119.6,['Punarvasu'],Jupiter,Aditi,Sattva,Svātantrya (freedom),Ahir Bhairav,Oṁ pranapadaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.991902
https://schema.org,CreativeWork,SAN-0629,Chitnanda,chitnanda,Adbhuta,122.0,['Pushya'],Saturn,Brihaspati,Rajas,Vaivāhika (marriage),Bhoop,Oṁ chitnandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991916
https://schema.org,CreativeWork,SAN-0630,Brahmapada,brahmapada,Shanta,123.7,['Ashlesha'],Mercury,Sarpas,Tamas,Ārogya (healing),Desh,Oṁ brahmapadaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991929
https://schema.org,CreativeWork,SAN-0631,Brahmagata,brahmagata,Shringara,125.6,['Magha'],Ketu,Pitrs,Sattva,Paitṛka (ancestral),Hamsadhwani,Oṁ brahmagataya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991941
https://schema.org,CreativeWork,SAN-0632,Paratva,paratva,Hasya,128.2,['Purva Phalguni'],Venus,Bhaga,Rajas,Parivartana (transformation),Kafi,Oṁ paratvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.991953
https://schema.org,CreativeWork,SAN-0633,Svamaya,svamaya,Karuna,130.3,['Uttara Phalguni'],Sun,Aryaman,Tamas,Maitrī (friendship),Shankara,Oṁ svamayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991965
https://schema.org,CreativeWork,SAN-0634,Atmapada,atmapada,Raudra,132.3,['Hasta'],Moon,Savitr,Sattva,Vaivāhika (marriage),Hamsadhwani,Oṁ atmapadaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.991977
https://schema.org,CreativeWork,SAN-0635,Atmasara,atmasara,Vira,134.4,['Chitra'],Mars,Vishwakarma,Rajas,Kauśala (creativity),Todi,Oṁ atmasaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.991988
https://schema.org,CreativeWork,SAN-0636,Parasara,parasara,Bhayanaka,136.3,['Swati'],Rahu,Vayu,Tamas,Maitrī (friendship),Rageshri,Oṁ parasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992001
https://schema.org,CreativeWork,SAN-0637,Anandatva,anandatva,Bibhatsa,138.1,['Vishakha'],Jupiter,Indra-Agni,Sattva,Vaivāhika (marriage),Ahir Bhairav,Oṁ anandatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992015
https://schema.org,CreativeWork,SAN-0638,Adinanda,adinanda,Adbhuta,140.1,['Anuradha'],Saturn,Mitra,Rajas,Mūla śodhana (root),Malkauns,Oṁ adinandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992029
https://schema.org,CreativeWork,SAN-0639,Parakara,parakara,Shanta,141.6,['Jyeshtha'],Mercury,Indra,Tamas,Nāyakatva (leadership),Rageshri,Oṁ parakaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992041
https://schema.org,CreativeWork,SAN-0640,Anandatva,anandatva,Shringara,144.4,['Mula'],Ketu,Nirriti,Sattva,Śodhana (purification),Kafi,Oṁ anandatvaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992053
https://schema.org,CreativeWork,SAN-0641,Anandatva,anandatva,Hasya,145.5,['Purva Ashadha'],Venus,Apas,Rajas,Nāyakatva (leadership),Bhairav,Oṁ anandatvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992068
https://schema.org,CreativeWork,SAN-0642,Parananda,parananda,Karuna,147.8,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Paitṛka (ancestral),Shankara,Oṁ paranandaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.992080
https://schema.org,CreativeWork,SAN-0643,Mahalaya,mahalaya,Raudra,150.3,['Shravana'],Moon,Vishnu,Sattva,Mūla śodhana (root),Desh,Oṁ mahalayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992094
https://schema.org,CreativeWork,SAN-0644,Svakara,svakara,Vira,152.2,['Dhanishtha'],Mars,Vasus,Rajas,Śilpa (art),Ahir Bhairav,Oṁ svakaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992106
https://schema.org,CreativeWork,SAN-0645,Vedasara,vedasara,Bhayanaka,154.1,['Shatabhisha'],Rahu,Varuna,Tamas,Mūla śodhana (root),Malkauns,Oṁ vedasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992118
https://schema.org,CreativeWork,SAN-0646,Brahmakara,brahmakara,Bibhatsa,156.2,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Saṃvedana (intuition),Yaman,Oṁ brahmakaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992131
https://schema.org,CreativeWork,SAN-0647,Vedalaya,vedalaya,Adbhuta,157.7,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Śuddhi (purification),Marwa,Oṁ vedalayaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.992143
https://schema.org,CreativeWork,SAN-0648,Svagata,svagata,Shanta,160.1,['Revati'],Mercury,Pushan,Tamas,Paitṛka (ancestral),Bageshree,Oṁ svagataya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.992158
https://schema.org,CreativeWork,SAN-0649,Brahmananda,brahmananda,Shringara,108.3,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Svātantrya (freedom),Rageshri,Oṁ brahmanandaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992171
https://schema.org,CreativeWork,SAN-0650,Svasthiti,svasthiti,Hasya,110.3,['Bharani'],Venus,Yama,Rajas,Kuṇḍalinī (healing),Puriya Dhanashree,Oṁ svasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.992183
https://schema.org,CreativeWork,SAN-0651,Mahananda,mahananda,Karuna,112.1,['Krittika'],Sun,Agni,Tamas,Kauśala (creativity),Hamsadhwani,Oṁ mahanandaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992196
https://schema.org,CreativeWork,SAN-0652,Brahmasara,brahmasara,Raudra,114.1,['Rohini'],Moon,Prajapati,Sattva,Pauṣṭi (nourishment),Desh,Oṁ brahmasaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.992208
https://schema.org,CreativeWork,SAN-0653,Brahmagata,brahmagata,Vira,115.7,['Mrigashira'],Mars,Soma,Rajas,Dhana (wealth),Malkauns,Oṁ brahmagataya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992220
https://schema.org,CreativeWork,SAN-0654,Brahmakara,brahmakara,Bhayanaka,118.3,['Ardra'],Rahu,Rudra,Tamas,Śilpa (art),Todi,Oṁ brahmakaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992233
https://schema.org,CreativeWork,SAN-0655,Atmarupa,atmarupa,Bibhatsa,119.6,['Punarvasu'],Jupiter,Aditi,Sattva,Kauśala (creativity),Todi,Oṁ atmarupaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992245
https://schema.org,CreativeWork,SAN-0656,Mahananda,mahananda,Adbhuta,121.8,['Pushya'],Saturn,Brihaspati,Rajas,Vijaya (victory),Desh,Oṁ mahanandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992257
https://schema.org,CreativeWork,SAN-0657,Vedananda,vedananda,Shanta,123.6,['Ashlesha'],Mercury,Sarpas,Tamas,Dhana (wealth),Kafi,Oṁ vedanandaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.992269
https://schema.org,CreativeWork,SAN-0658,Parananda,parananda,Shringara,126.5,['Magha'],Ketu,Pitrs,Sattva,Navīkaraṇa (renewal),Khamaj,Oṁ paranandaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992283
https://schema.org,CreativeWork,SAN-0659,Svamaya,svamaya,Hasya,127.5,['Purva Phalguni'],Venus,Bhaga,Rajas,Śilpa (art),Malkauns,Oṁ svamayaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992299
https://schema.org,CreativeWork,SAN-0660,Vedalaya,vedalaya,Karuna,130.2,['Uttara Phalguni'],Sun,Aryaman,Tamas,Svātantrya (freedom),Bageshree,Oṁ vedalayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.992311
https://schema.org,CreativeWork,SAN-0661,Svasthiti,svasthiti,Raudra,132.4,['Hasta'],Moon,Savitr,Sattva,Parivartana (transformation),Puriya Dhanashree,Oṁ svasthitiye namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992324
https://schema.org,CreativeWork,SAN-0662,Mahatva,mahatva,Vira,133.7,['Chitra'],Mars,Vishwakarma,Rajas,Kauśala (creativity),Desh,Oṁ mahatvaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992336
https://schema.org,CreativeWork,SAN-0663,Svasthiti,svasthiti,Bhayanaka,135.7,['Swati'],Rahu,Vayu,Tamas,Śodhana (purification),Desh,Oṁ svasthitiye namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.992349
https://schema.org,CreativeWork,SAN-0664,Parakara,parakara,Bibhatsa,137.8,['Vishakha'],Jupiter,Indra-Agni,Sattva,Vijaya (victory),Puriya Dhanashree,Oṁ parakaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992361
https://schema.org,CreativeWork,SAN-0665,Anandarupa,anandarupa,Adbhuta,139.7,['Anuradha'],Saturn,Mitra,Rajas,Dhana (wealth),Bhimpalasi,Oṁ anandarupaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992373
https://schema.org,CreativeWork,SAN-0666,Pranasara,pranasara,Shanta,141.9,['Jyeshtha'],Mercury,Indra,Tamas,Kauśala (creativity),Bhairav,Oṁ pranasaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992386
https://schema.org,CreativeWork,SAN-0667,Anandasthiti,anandasthiti,Shringara,144.3,['Mula'],Ketu,Nirriti,Sattva,Saṃvedana (intuition),Desh,Oṁ anandasthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.992398
https://schema.org,CreativeWork,SAN-0668,Anandasthiti,anandasthiti,Hasya,145.7,['Purva Ashadha'],Venus,Apas,Rajas,Vijaya (victory),Hamsadhwani,Oṁ anandasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.992412
https://schema.org,CreativeWork,SAN-0669,Brahmalaya,brahmalaya,Karuna,148.3,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Dhana (wealth),Puriya Dhanashree,Oṁ brahmalayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992424
https://schema.org,CreativeWork,SAN-0670,Vedatva,vedatva,Raudra,149.5,['Shravana'],Moon,Vishnu,Sattva,Maitrī (friendship),Khamaj,Oṁ vedatvaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992438
https://schema.org,CreativeWork,SAN-0671,Chitsara,chitsara,Vira,152.4,['Dhanishtha'],Mars,Vasus,Rajas,Nāyakatva (leadership),Rageshri,Oṁ chitsaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.992450
https://schema.org,CreativeWork,SAN-0672,Pranatva,pranatva,Bhayanaka,153.8,['Shatabhisha'],Rahu,Varuna,Tamas,Saṃvedana (intuition),Shankara,Oṁ pranatvaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.992463
https://schema.org,CreativeWork,SAN-0673,Brahmapada,brahmapada,Bibhatsa,156.2,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Ārogya (healing),Desh,Oṁ brahmapadaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992477
https://schema.org,CreativeWork,SAN-0674,Chitsthiti,chitsthiti,Adbhuta,157.9,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Paitṛka (ancestral),Bhimpalasi,Oṁ chitsthitiye namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.992492
